,address,price,url,lat,lng,beds
31, Barrett Dr NW #12,"31,500",30318,33.7905,-84.44,0
32, Marktrey Pl,"35,000",30318,33.7905,-84.44,0
33, Ford Ave #N,"30,000",30318,33.7905,-84.44,0
34,1 Marktrey Pl,"35,000",30318,33.7905,-84.44,0
35,1921 Whitehall Forest Ct SE,"33,500",30316,33.684734,-84.314545,3
36, Marktrey Pl,"35,000",30318,33.7905,-84.44,0
37, Ford Ave,"30,000",30318,33.7904,-84.44,0
38,967 Proctor St NW,"39,900",30314,33.76518,-84.41917,2
39, SW Union Rd,"39,000",30349,33.6151,-84.5053,0
40,2185 Woodberry Ave,"32,900",30344,33.697914,-84.46006,3
41,1516 Pontiac Pl SE,"32,000",30315,33.71313,-84.35578,0
42, Erin Rd SW,"37,000",30331,33.7101,-84.5341,0
43, Bobby John Rd,"39,900",30349,33.6151,-84.5053,1
0,4165 Kenwood Trl,"45,000",30349,33.62839,-84.52259,0
1,703 Meldrum St NW,"45,000",30318,33.769394,-84.41043,0
2,230 Morris Brown Ave NW,"42,000",30314,33.76166,-84.453445,2
3,1342 Nash Rd NW,"45,000",30331,33.792236,-84.491776,2
4,1859 Whitehall Forest Ct SE,"40,000",30316,33.68424,-84.31601,3
5,1139 Hillcrest Dr SE #4,"49,900",30316,33.698326,-84.34392,0
6,1139 Hillcrest Dr SE #4,"49,900",30316,33.698326,-84.34392,0
7,4164 Kenwood Trl,"40,000",30349,33.62792,-84.52335,0
8,304 Lincoln St SW,"40,000",30315,33.7127,-84.398834,3
9,5195 Cascade Rd SW,"40,000",30331,33.73034,-84.55794,0
10,983 Jordan Way,"40,000",30349,33.637936,-84.53698,0
11,2593 Flagstone Dr SE,"40,000",30316,33.712605,-84.31995,0
12,2593 Flagstone Dr SE,"40,000",30316,33.712605,-84.31995,0
13,1749 Lisbon Dr SW,"41,500",30310,33.706997,-84.412346,3
14,1054 Pluma Dr SE #Lot NA,"42,000",30316,33.697906,-84.347305,0
15,1054 Pluma Dr SE,"42,000",30316,33.697906,-84.347305,0
16, Adams Dr SW,"41,000",30311,33.7239,-84.4745,0
17, Butner Rd,"45,000",30349,33.6151,-84.5053,0
18,908 Camelot Dr,"45,000",30349,33.60237,-84.47565,2
19,2180 Worthem Ave SW,"40,000",30311,33.725304,-84.46203,0
20,2180 Worthem Ave SW,"40,000",30311,33.725304,-84.46203,2
21, Westmont Rd,"47,500",30311,33.7239,-84.4745,0
22, Westmont Rd #18,"47,500",30311,33.7239,-84.4745,0
23, Ezra Church Dr,"47,000",30314,33.757,-84.4262,0
24, Ezra Church Dr #14,"40,000",30314,33.757,-84.4262,0
25,5195 Cascade Rd SW,"40,000",30331,33.73034,-84.55794,3
26,4717 Tradition Pkwy,"40,950",30349,33.632168,-84.51142,0
27, Tradition Pkwy E #8,"40,950",30349,33.6152,-84.5053,0
28,4801 W Park Cir,"40,950",30349,33.631298,-84.51365,0
29,4803 W Park Cir,"40,950",30349,33.63133,-84.51382,0
30,4779 Highpoint Way #11,"40,950",30349,33.63142,-84.5118,0
31,4777 Highpoint Way #10,"40,950",30349,33.63148,-84.51159,0
32, Ezra Church Dr NW,"47,000",30314,33.757,-84.4262,0
33, Tradition Pkwy E #4,"40,950",30349,33.6152,-84.5053,0
34,4795 Westpark Dr SW,"40,950",30349,33.73736,-84.55695,0
35,4715 Tradition Pkwy #5,"40,950",30349,33.63214,-84.51123,0
36,4787 Westpark Dr SW,"40,950",30349,33.737305,-84.55683,0
37,4797 Westpark Dr SW,"40,950",30349,33.737362,-84.55698,0
38, Tradition Pkwy E #9,"40,950",30349,33.6152,-84.5053,0
39,4793 Westpark Dr SW,"40,950",30349,33.73735,-84.55693,0
40,4799 Westpark Dr SW,"40,950",30349,33.73737,-84.557,0
41,4791 Westpark Dr SW,"40,950",30349,33.737324,-84.55687,0
42,4680 Parkway Cir,"40,950",30349,33.63514,-84.51291,0
43,4601 Parkway Cir,"40,950",30349,33.63567,-84.51277,0
44,4678 Parkway Cir,"40,950",30349,33.635044,-84.51288,0
45,4783 Highpoint Way #12,"40,950",30349,33.631374,-84.51196,0
46,4719 Tradition Pkwy,"40,950",30349,33.6321,-84.51158,0
47,3268 Jonesboro Rd SE,"45,000",30354,33.665394,-84.37342,0
48, Polar Rock Ter #2,"45,000",30315,33.7067,-84.3851,0
49,3292 Jonesboro Rd SE,"45,000",30354,33.665253,-84.37343,0
50, Gary Rd #2,"45,000",30318,33.7905,-84.44,0
51, Gary Rd #3,"45,000",30318,33.7905,-84.44,0
52,158 Hemphill School Rd NW,"41,000",30331,33.76,-84.500854,0
53,156 Hemphill School Rd NW,"41,000",30331,33.759968,-84.500854,0
54,776 Formwalt St SW,"47,500",30315,33.73373,-84.39574,0
55,680 Formwalt St SW,"47,500",30315,33.733646,-84.39574,0
56,351 Sawtell Ave SE,"42,000",30315,33.705967,-84.37688,2
57,1213 Allene Ave SW #100,"49,900",30310,33.721756,-84.413414,1
58, Gary,"45,000",30318,33.7905,-84.44,0
59, Benjamin E,"45,000",30331,33.7101,-84.5341,0
60,570 Peyton Rd SW,"43,000",30311,33.739906,-84.47788,0
61,570 Peyton Rd SW,"43,000",30311,33.739906,-84.47788,0
62,1758 Cahoon St SW,"46,900",30310,33.70838,-84.41104,2
63, Barrett Dr NW #18,"41,500",30318,33.7905,-84.44,0
64, 2nd St NW,"48,800",30318,33.78571,-84.46781,0
65, Barrett Dr NW #11,"47,200",30318,33.7905,-84.44,0
66, Barrett St NW,"41,500",30318,33.7905,-84.44,0
67,3439 Almand Rd SE,"44,500",30316,33.683647,-84.344185,3
68,3292 Jonesboro Rd SE,"45,000",30354,33.665253,-84.37343,0
69,3268 Jonesboro Rd SE,"45,000",30354,33.665394,-84.37342,0
70, 2nd St,"48,800",30318,33.7904,-84.44,0
71, Polar Rock Ter,"45,000",30315,33.7067,-84.3851,0
72,3620 Alice Ln,"45,000",30349,33.657246,-84.59446,0
0,845 Lee Andrews Ave SE,"58,900",30315,33.69762,-84.361786,2
1,36 Bowen Ave SE,"58,900",30315,33.709614,-84.38332,2
2,427 Sargent Dr SE,"51,593",30315,33.690002,-84.37523,2
3,1026 Valley View Rd SE,"59,900",30315,33.69133,-84.35445,3
4,2400 Campbellton Rd SW #M12,"54,900",30311,33.7031,-84.46581,2
5,460 Carondelett Cv SW #3,"59,900",30331,33.73435,-84.54238,0
6,480 Carondelett Cv SW #1,"59,900",30331,33.733776,-84.5431,0
7,440 Carondelett Cv SW #5,"59,900",30331,33.73547,-84.54229,0
8,500 Carondelett Cv SW #24,"59,900",30331,33.73384,-84.54397,0
9,3058 Jonesboro Rd SE,"55,000",30354,33.67119,-84.372055,2
10,410 Carondelett Cv SW #8,"59,900",30331,33.736637,-84.54207,0
11,2114 Tupelo St,"55,000",30317,33.75,-84.3171,0
12,410 Carondelett Cv SW #8,"59,900",30331,33.736637,-84.54207,0
13,500 Carondelett Cv SW #24,"59,900",30331,33.73384,-84.54397,0
14,480 Carondelett Cv SW #1,"59,900",30331,33.733776,-84.5431,0
15,440 Carondelett Cv SW #5,"59,900",30331,33.73547,-84.54229,0
16,460 Carondelett Cv SW #3,"59,900",30331,33.73435,-84.54238,0
17,1971 Akron Dr SE,"52,000",30315,33.6998,-84.35287,3
18,6685 Bobby John Rd,"55,000",30349,33.630527,-84.59569,0
19,2204 Pinehurst Dr,"53,000",30344,33.694885,-84.45271,2
20,6685 Bobby John Rd,"55,000",30349,33.630527,-84.59569,0
21,4260 Somerset Cir SW,"59,900",30331,33.66093,-84.52797,0
22,4260 Somerset Cir SW,"59,900",30331,33.66093,-84.52797,0
23,4431 Rolling Hill Rd SW,"58,500",30331,33.68841,-84.5328,3
24, Dorsey St,"50,000",30310,33.7283,-84.4234,0
25,2313 Barrington Trace Cir SW,"55,000",30331,33.687195,-84.55096,0
26, Mobile St N,"59,000",30314,33.757,-84.4262,0
27,1322 Gus Thornhill Jr Dr,"59,000",30344,33.677326,-84.432205,2
28, Hiawassee Dr,"50,000",30311,33.7238,-84.4745,0
29,2373 Ridgeway Dr #14,"50,000",30360,33.919872,-84.284325,0
30,2373 Ridgeway Dr,"50,000",30360,33.919872,-84.284325,0
31,74 Park Ave SE #323,"55,000",30315,33.71177,-84.38502,0
32,74 Park Ave SE,"55,000",30315,33.71177,-84.38502,0
33, Conley St,"59,900",30337,33.6429,-84.4575,0
34, Conley St,"59,900",30337,33.6432,-84.4574,0
35,195 Arcadia Cir NW,"59,000",30314,33.759525,-84.425644,3
36,2507 Ryne St NW,"58,000",30318,33.76797,-84.46924,2
37,2812 Sylvan Rd,"50,000",30344,33.678337,-84.418396,0
38,1267 Elizabeth Ave SW,"50,000",30310,33.7205,-84.43583,0
39,1267 Elizabeth Ave SW #137,"50,000",30310,33.7205,-84.43583,0
40,460 Carondelett Cv SW,"59,900",30331,33.73435,-84.54238,0
41,440 Carondelett Cv SW,"59,900",30331,33.73547,-84.54229,0
42,500 Carondelett Cv SW,"59,900",30331,33.73384,-84.54397,0
43,480 Carondelett Cv SW,"59,900",30331,33.733776,-84.5431,0
44,410 Carondelett Cv SW,"59,900",30331,33.736637,-84.54207,0
45,184 Hemphill School Rd NW,"50,000",30331,33.76066,-84.50101,2
46,1268 Lockwood Dr SW,"59,900",30311,33.720585,-84.438446,0
47,179 Joe Louis Dr NW,"52,000",30314,33.75906,-84.45951,2
48,2114 Tupelo St,"55,000",30317,33.75,-84.3171,0
49,2114 Tupelo St,"55,000",30317,33.7501,-84.3171,0
50,269 Aurora Ave NW,"50,000",30314,33.762604,-84.45436,3
51,269 Aurora Ave NW,"50,000",30314,33.762604,-84.45436,0
52, Ezra Church Dr NW,"50,000",30314,33.757,-84.4262,0
53, Waterford Rd,"55,000",30318,33.7904,-84.44,0
54, S Eugenia Pl,"50,000",30318,33.7905,-84.44,0
55,493 Mount Zion Rd SW,"54,900",30354,33.67328,-84.40494,0
56, Dimmock,"50,000",30310,33.7282,-84.4234,0
57, Dimmock St,"50,000",30310,33.7283,-84.4234,0
58, Dimmock #Rear,"50,000",30310,33.7282,-84.4234,0
59,2601 Woodrow St NW,"50,000",30318,33.774216,-84.47186,0
60,2601 Woodrow St NW,"50,000",30318,33.774216,-84.47186,0
61, S Eugenia,"50,000",30318,33.7905,-84.44,0
62,6925 Prestons Ests #3,"55,000",30349,33.645878,-84.614555,0
63,6 Springside Dr SW,"50,000",30354,33.67735,-84.39084,2
64,6970 Prestons Ests #7,"55,000",30349,33.645763,-84.616615,0
65,6940 Prestons Ests #10,"55,000",30349,33.645042,-84.615524,0
66,6960 Prestons Ests #8,"55,000",30349,33.64536,-84.616714,0
67,6930 Prestons Ests #11,"55,000",30349,33.64503,-84.61488,0
68,5500 Old Bill Cook Rd,"59,900",30349,33.605267,-84.48439,3
69,320 Camelot Dr,"55,000",30349,33.603844,-84.47588,4
70,1773 Tiger Flowers Dr NW,"55,000",30314,33.760025,-84.44501,2
71,4051 Annecy Dr SW,"58,000",30331,33.703495,-84.52814,0
72, Barrett Dr NW #21,"57,250",30318,33.7905,-84.44,0
73,1763 Whitehall Forest Ct SE #1763,"59,000",30316,33.68423,-84.312996,2
74,2520 Judson Ave,"52,000",30344,33.692112,-84.470825,2
75, Waterford Rd,"55,000",30318,33.7904,-84.44,0
0,84 Cleveland Ave SW,"65,000",30315,33.68129,-84.38585,3
1,354 Betsy Ave SW,"65,000",30310,33.747147,-84.45784,2
2,2468 Connally Dr,"64,600",30344,33.693928,-84.46906,2
3,34 Dorothy St SE,"65,000",30315,33.71039,-84.38339,2
4, Bridges Ave,"69,900",30310,33.7283,-84.4234,0
5, Bridges Ave SW,"69,900",30310,33.7283,-84.4234,0
6,2825 3rd Ave SW,"65,000",30315,33.677746,-84.40349,2
7,335 Dollar Mill Rd SW,"64,900",30331,33.745087,-84.52779,3
8,1373 Boat Rock Rd SW,"65,000",30331,33.71828,-84.560745,0
9,3508 Ruby H Harper Blvd SE,"60,000",30354,33.658962,-84.38012,3
10,2809 7th St SW,"65,000",30315,33.67814,-84.40349,3
11,977 Fleetwood Cir SW,"69,950",30311,33.737453,-84.45981,0
12,987 Fleetwood Cir SW,"69,990",30311,33.737225,-84.45981,0
13,2810 Macon Dr SE,"65,000",30354,33.67809,-84.3879,3
14,1373 Boat Rock Rd SW,"65,000",30331,33.71828,-84.560745,0
15,3210 Donnebrook Ln SE,"68,000",30354,33.667767,-84.36681,3
16,3234 Pebble Dr,"69,000",30344,33.667812,-84.470436,4
17,945 Camilla St SW,"69,900",30314,33.750607,-84.41856,0
18,945 Camilla St SW,"69,900",30314,33.750607,-84.41856,2
19,605 Paines Ave NW,"60,000",30318,33.77117,-84.4142,2
20,977 Fleetwood Cir SW,"69,950",30311,33.737453,-84.45981,0
21,987 Fleetwood Cir SW,"69,990",30311,33.737225,-84.45981,0
22,2081 Morehouse Dr NW,"65,000",30314,33.761623,-84.45547,3
23,1135 Isa Dr SE,"65,000",30315,33.70021,-84.35164,3
24,5505 Park Pl S,"65,000",30349,33.605125,-84.44342,2
25,6640 Kimberly Mill Ln,"60,000",30349,33.57605,-84.490105,3
26,95 Meldon Ave SE,"65,000",30315,33.711353,-84.38779,2
27,4355 Old Fairburn Rd,"69,900",30349,33.636265,-84.55725,2
28,1651 Van Vleck Ave SE #13,"60,000",30316,33.735847,-84.33375,0
29,2142 Jernigan Dr SE,"68,900",30315,33.695694,-84.372025,4
30,1391 Flat Shoals Rd,"65,000",30349,33.598312,-84.435776,2
31,801 Hall St NW,"65,000",30318,33.77693,-84.46569,0
32,801 Hall St NW,"65,000",30318,33.77693,-84.46569,3
33,862 Ridge Ave NW,"62,900",30318,33.778534,-84.46907,3
34, Collier St,"60,000",30314,33.757,-84.4262,0
35,253 W Lake Ave NW,"60,500",30314,33.761745,-84.44131,0
36,3371 Ruby H Harper Blvd SE,"64,900",30354,33.663494,-84.38076,3
37,719 Matilda Pl NW,"65,000",30318,33.774452,-84.44269,0
38,719 Matilda Pl NW,"65,000",30318,33.774445,-84.44268,0
39,3140 Mayo Pl SW,"61,500",30311,33.6964,-84.49586,3
40,556 Lake Dr,"65,000",30354,33.66676,-84.40732,2
41, Nash Rd,"60,000",30331,33.7102,-84.5341,0
42,678 Commercial Ave NW,"65,000",30318,33.773346,-84.471565,2
43,1549 Orlando St SW,"60,000",30311,33.724827,-84.439705,0
44,1549 Orlando St SW,"60,000",30311,33.724827,-84.439705,0
45,2380 Hill St NW,"65,000",30318,33.779694,-84.46492,2
46,2157 W Cedar Ln SW,"64,900",30311,33.712265,-84.45944,0
47,190 Anderson Ave NW,"60,000",30314,33.759754,-84.450714,0
48,190 Anderson Ave NW,"60,000",30314,33.759754,-84.450714,0
49,2455 Dodson Dr,"68,000",30344,33.688797,-84.476295,0
50,2862 Palm Dr,"68,900",30344,33.676945,-84.419525,3
51,2228 Pansy St NW,"69,900",30314,33.75755,-84.46059,4
52,390 W Lake Ave NW #A2,"65,000",30318,33.76602,-84.44113,3
53,4072 Moheb St SW,"65,000",30331,33.70403,-84.528534,0
54,125 Laurel Ave SW,"62,000",30314,33.751793,-84.440445,2
55,3289 Benjamin E Mays Dr SW,"60,000",30311,33.73689,-84.49555,0
56,200 Beracah Walk SW,"65,000",30331,33.728718,-84.51798,0
57,320 Beracah Trl SW,"65,000",30331,33.72777,-84.51772,0
58, Dodson Dr,"62,500",30344,33.6752,-84.4553,0
59, Cairo St NW,"65,000",30314,33.757,-84.4262,0
60,1767 Whitehall Forest Ct SE,"68,000",30316,33.684193,-84.313156,2
61,2072 Morehouse Dr NW,"66,999",30314,33.760883,-84.4551,2
62, Cairo St,"65,000",30314,33.757,-84.4262,0
63,155 Dollar Mill Rd SW,"65,000",30331,33.749958,-84.52906,0
64,3411 Almand Rd SE,"60,000",30316,33.684406,-84.344826,3
0, Cheshire Bridge Rd NE,"75,000",30324,33.819874,-84.351845,0
1,81 Linkwood Rd NW,"79,900",30311,33.757523,-84.48243,3
2,1330 Jonesboro Rd SE,"75,000",30315,33.718334,-84.38449,3
3,2317 Jackson Dr,"74,900",30344,33.66963,-84.46457,3
4,1212 Utoy Springs Rd SW,"79,500",30331,33.721127,-84.50671,2
5,1212 Utoy Springs Rd SW #43,"79,500",30331,33.72112,-84.5067,2
6,2702 Santa Barbara Dr NW #207,"79,000",30318,33.766186,-84.4758,3
7,355 Argus Cir NW,"75,000",30331,33.76467,-84.50373,3
8,971 Fleetwood Cir SW,"79,990",30311,33.737804,-84.459656,0
9,2702 Santa Barbara Dr NW,"79,000",30318,33.766186,-84.4758,3
10,949 Bruce Cir SE,"79,000",30316,33.715332,-84.35754,0
11,1756 W Forrest Ave,"79,900",30344,33.684807,-84.446175,2
12,949 Bruce Cir SE,"79,000",30316,33.71533,-84.35753,0
13,971 Fleetwood Cir SW,"79,990",30311,33.737804,-84.459656,0
14,1739 Lisbon Dr SW,"78,999",30310,33.707214,-84.41237,2
15,336 Chattahoochee Dr SW,"75,000",30331,33.69544,-84.59914,2
16,719 Alta Pl NW,"79,900",30318,33.77464,-84.4553,2
17,3314 Villa Cir SE,"78,000",30354,33.658726,-84.37714,2
18,330 Yasmine Cv,"79,999",30349,33.647846,-84.57121,0
19,667 Steve Dr SW,"73,000",30315,33.676598,-84.41055,3
20, Parsons St #105,"76,000",30314,33.757,-84.4262,0
21,1240 Shanter Trl SW,"79,000",30311,33.7218,-84.499115,5
22,4166 Cascade Rd SW #2,"75,000",30331,33.729473,-84.52331,0
23,546 Woodrow Ave,"75,000",30354,33.667477,-84.406456,2
24, Parsons St,"76,000",30314,33.757,-84.4262,0
25,1861 Sandringham Dr SW,"76,500",30311,33.704826,-84.47369,3
26,5496 Windwood Rd,"77,900",30349,33.604782,-84.41931,2
27,1004 McDaniel St SW,"75,000",30310,33.727528,-84.401375,2
28,1003 Palmetto Ave SW,"75,000",30314,33.751995,-84.42069,0
29,334 Betsy Ave SW,"73,000",30310,33.74658,-84.457634,2
30,1003 Palmetto Ave SW,"75,000",30314,33.751995,-84.42069,2
31,2314 Carver Dr NW,"79,000",30314,33.759655,-84.46332,3
32,2160 Lang Dr SW,"76,000",30315,33.69542,-84.39197,3
33,5205 Heather Ln,"70,000",30349,33.612938,-84.43634,4
34,2433 Wyncreek Dr SW,"75,000",30331,33.68882,-84.56487,0
35,2777 Browntown Rd NW,"79,000",30318,33.801697,-84.47906,3
36,2845 Marlin Way #8,"74,900",30341,33.870834,-84.28523,0
37,2845 Marlin Way,"74,900",30341,33.870834,-84.28523,0
38,1068 Westmoor Dr NW,"75,000",30314,33.759327,-84.42289,2
39,927 Coleman St SW,"75,000",30310,33.729626,-84.40423,3
40,903 Coleman St SW,"75,000",30310,33.730247,-84.40418,0
41,1645 Oak Knoll Cir SE,"75,000",30315,33.709896,-84.377846,3
42,3232 Kingston Rd NW,"70,000",30318,33.77955,-84.49337,3
43,3570 Forrest Park Rd SE,"75,000",30354,33.656284,-84.3551,3
44,4051 Blanton Ave SW,"79,900",30331,33.69105,-84.52112,2
45,194 Linkwood Rd NW #UN,"70,000",30318,33.760464,-84.48282,3
46,166 Stratford Dr NW,"78,000",30311,33.7601,-84.4888,3
47,390 W Lake Ave NW #B9,"72,000",30318,33.76602,-84.44113,3
48,2438 Semmes St,"74,900",30344,33.68862,-84.44742,2
49,947 Reed Ave,"77,500",30344,33.68054,-84.42014,2
50,2808 3rd Ave SW,"74,999",30315,33.678234,-84.40193,3
51, Enon,"75,000",30331,33.7103,-84.5341,0
52,330 Mount Zion Rd,"79,999",30354,33.672733,-84.40524,2
53,390 W Lake Ave NW #B8,"75,000",30318,33.76602,-84.44113,3
54,1829 Whitehall Forest Ct SE,"70,000",30316,33.684322,-84.31491,3
55, Ford St NW,"70,000",30301,33.7564,-84.3918,0
56, Ford St #9,"75,000",30318,33.7904,-84.44,0
57, Ford St NW #9,"70,000",30301,33.7564,-84.3918,0
58,15 Gould St SE,"72,900",30315,33.706425,-84.377846,2
59,782 Lowndes Ave SW #38,"79,999",30310,33.733734,-84.41136,0
60,865 Sandy Creek Dr NW,"72,000",30331,33.779167,-84.502304,3
61,1559 Ferno Dr NW,"74,900",30318,33.797573,-84.477875,3
62,3160 Mount Gilead Rd SW,"75,000",30311,33.6963,-84.4936,3
63,336 Chattahoochee Dr SW,"75,000",30331,33.69544,-84.59914,0
64, Constitution Rd #28,"75,000",30315,33.7066,-84.3852,0
65,390 W Lake Ave NW #C6,"72,000",30318,33.76602,-84.44113,3
66,4090 Cornell Blvd SW,"75,000",30331,33.759686,-84.52155,3
67,2115 Rachael St SE,"75,000",30315,33.696495,-84.36148,3
68,970 Hickory Bend Rd,"78,000",30349,33.604366,-84.42144,2
69,975 Hickory Bend Rd,"78,000",30349,33.604847,-84.421715,2
70,973 Hickory Bend Rd,"78,000",30349,33.604916,-84.421555,2
71,968 Hickory Bend Rd,"78,000",30349,33.604378,-84.421265,2
72,1903 Whitehall Forest Ct SE,"79,000",30316,33.684704,-84.31522,3
73,194 Linkwood Rd NW,"70,000",30318,33.760464,-84.48282,3
74,336 Chattahoochee Dr SW,"75,000",30331,33.69544,-84.59914,0
75, Constitution Rd,"75,000",30315,33.7067,-84.3851,0
0,4728 Campbellton Rd SW,"85,000",30331,33.695858,-84.543465,3
1,221 Dodd Ave SW,"84,478",30315,33.733543,-84.39525,2
2,3798 Bakers Ferry Rd SW,"88,000",30331,33.759716,-84.51386,3
3,2187 Tiger Flowers Dr NW,"88,000",30314,33.761276,-84.45914,3
4,2435 2nd St NW,"89,000",30318,33.80297,-84.46793,3
5,50 Macon Pl SE,"88,000",30354,33.67559,-84.38717,3
6,4030 W Stubbs Rd #2,"88,000",30349,33.645123,-84.61228,0
7,4030 W Stubbs Rd,"88,000",30349,33.645123,-84.61228,0
8,1348 Eason St NW,"84,900",30314,33.757015,-84.43191,3
9,803 Cooper St SW,"85,000",30315,33.732906,-84.397446,3
10,2839 Waters Rd SW,"84,900",30354,33.677567,-84.39321,3
11,578 Church St NW,"80,000",30318,33.77091,-84.467224,2
12,314 Brooks Ave SW,"85,000",30310,33.747135,-84.458565,3
13,1695 Richmond Ave SE,"87,000",30315,33.70797,-84.37813,2
14,996 Mayson Turner Rd NW,"85,000",30314,33.760197,-84.4193,2
15,629 Griffin St NW,"89,900",30318,33.771862,-84.41118,4
16,2187 Jonesboro Rd SE,"85,000",30315,33.6941,-84.36802,2
17,2014 Venetian Dr SW #3,"80,000",30311,33.714443,-84.45454,0
18,2014 Venetian Dr SW,"80,000",30311,33.714443,-84.45454,2
19,2940 Linkwood Pl NW,"87,000",30318,33.761513,-84.48305,3
20,5368 Sand Bar Ln,"81,120",30349,33.611588,-84.48506,4
21,995 Dimmock St SW,"89,900",30310,33.72771,-84.42012,0
22,360 New Jersey Ave NW,"89,998",30314,33.764988,-84.456314,6
23,2317 Sargent Pl SE,"82,100",30315,33.691013,-84.37694,3
24,1885 Conrad Ave SE,"85,000",30315,33.702717,-84.38196,4
25,1661 Audrey Pl NW,"84,900",30318,33.800438,-84.476,2
26,969 Ashby Cir NW #70,"85,000",30314,33.76212,-84.41895,0
27,4146 Cascade Rd SW #2,"89,000",30331,33.731102,-84.52569,0
28,969 Ashby Cir NW,"85,000",30314,33.76212,-84.41895,3
29, Wolf Crk,"80,000",30349,33.6152,-84.5053,0
30,3597 Fairlane Dr NW,"89,700",30331,33.766884,-84.50547,3
31,3609 Ginnis Rd SW #A,"89,900",30331,33.73197,-84.510315,3
32,1350 Elizabeth Ave SW,"89,000",30310,33.7176,-84.435165,3
33,1127 Elysian Park SW,"80,000",30331,33.720642,-84.53276,0
34,1114 Elysian Park SW,"80,000",30331,33.721962,-84.53186,0
35,1123 Elysian Park SW,"80,000",30331,33.72097,-84.532745,0
36,1116 Elysian Park SW,"80,000",30331,33.72164,-84.53187,0
37,2561 Loghaven Dr NW,"84,900",30318,33.760834,-84.4718,2
38,1016 Cedar Ave,"89,000",30344,33.67813,-84.42246,3
39,380 Crumley St SW,"85,000",30312,33.7393,-84.400475,3
40,1452 Gault St SE,"80,000",30315,33.71466,-84.37219,0
41,2166 Wingate St SW,"89,000",30310,33.7484,-84.458916,3
42,1452 Gault St SE,"80,000",30315,33.71466,-84.37219,0
43,1935 Childress Dr SW,"85,000",30311,33.702618,-84.48774,2
44, Brownlee Rd,"85,000",30311,33.7238,-84.4745,0
45,1435 Hawkins St NW,"85,000",30314,33.762447,-84.43485,2
46,973 Oakland Dr SW,"89,000",30310,33.727043,-84.43518,0
47,1898 Grant Rd SW,"87,000",30331,33.702972,-84.51898,3
48,2869 Allen Ln SE,"85,000",30354,33.676186,-84.37568,3
49,527 Hubbard Walk SW,"89,900",30331,33.71401,-84.549255,0
50,390 W Lake Ave NW #A7,"80,000",30318,33.76602,-84.44113,3
51,535 Hamilton E Holmes Dr NW,"80,000",30318,33.769913,-84.472206,2
52,3609 Ginnis Rd SW #1,"89,900",30331,33.731968,-84.510315,3
53,4895 Heritage Cir #97-101,"80,000",30349,33.63195,-84.51419,0
54,2499 Baxter Rd SW,"85,000",30315,33.68649,-84.41355,3
55,2344 Niskey Rd SW,"84,000",30331,33.7103,-84.5341,2
56,2628 Barge Rd SW,"88,000",30331,33.684143,-84.50597,2
57,1987 Ruth St NW,"89,900",30318,33.78547,-84.45265,3
58,1034 Key Rd SE,"80,000",30316,33.695896,-84.348236,0
59,330 Taft St SW,"89,000",30315,33.70989,-84.39965,4
60,1151 Arlington Ave SW,"80,000",30310,33.725243,-84.42551,3
61,632 Gary Rd NW,"89,000",30318,33.772243,-84.4615,1
62,632 Gary Rd NW #177,"89,000",30318,33.772243,-84.4615,0
63,3615 Ginnis Ct SW #5,"84,900",30331,33.731968,-84.5107,2
64,3633 Ginnis Rd SW #7,"84,000",30331,33.731575,-84.51145,2
65,3049 Delmar Ln NW,"89,000",30311,33.756126,-84.48665,0
66,1810 Alma St NW #N,"85,000",30318,33.802574,-84.44599,0
67, Cascade Palmetto Hwy #2,"84,000",30331,33.7101,-84.5341,0
68,6230 Feldwood Rd,"80,900",30349,33.59363,-84.51477,2
69,3049 Delmar Ln NW #3049,"89,000",30311,33.756126,-84.48665,0
70,2555 Flat Shoals Rd #RA,"86,400",30349,33.591644,-84.47268,3
71,3178 Empire Blvd SW,"85,000",30354,33.668213,-84.392746,3
72,981 Hickory Bend Rd,"83,000",30349,33.604694,-84.42199,3
73,979 Hickory Bend Rd,"83,000",30349,33.604763,-84.42185,3
74, Brownlee Rd,"85,000",30311,33.7238,-84.4745,0
75,1810 Alma St NW,"85,000",30318,33.802574,-84.44599,0
0,1392 Washington Rd,"94,900",30344,33.675537,-84.43446,4
1,875 Beryl St SW,"95,000",30310,33.73115,-84.40729,0
2,875 Beryl St SW,"95,000",30310,33.73115,-84.40729,0
3,1100 W Ave SW,"99,900",30315,33.724865,-84.39546,0
4,1255 Campbellton Rd SW,"94,500",30310,33.717083,-84.42929,3
5,106 Adair Ave SE,"95,000",30315,33.706528,-84.38471,4
6,3944 Fennel Cir SW,"92,707",30331,33.75251,-84.517,3
7,112 Bisbee Ave SE,"99,000",30315,33.716896,-84.38464,4
8,1615 Ezra Church Dr NW,"95,000",30314,33.75971,-84.43979,2
9,1401 Wingate Way,"97,500",30350,33.96753,-84.35283,1
10,1401 Wingate Way #1401,"97,500",30350,33.96753,-84.35283,1
11,2794 7th St SW,"90,000",30315,33.67871,-84.40292,3
12,706 Alta Pl NW,"90,000",30318,33.774315,-84.45617,3
13,4915 Rock Hill Rd,"99,900",30337,33.62168,-84.48647,3
14,1181 Arlington Ave SW,"90,000",30310,33.725643,-84.426605,3
15,2695 Oldknow Dr NW,"90,000",30318,33.772034,-84.47583,2
16,3222 Jamaica Rd NW,"99,500",30318,33.778316,-84.49298,3
