address,zipcode,lat,lng,beds,price,Restau,crime,scaleprice,scalefood,scalecrime
2455 Dodson Dr,30344,33.688797,-84.476295,0,68000,482,27,-0.617079540786307,-0.49904276286122884,-1.218476266658669
2862 Palm Dr,30344,33.676945,-84.419525,3,68900,482,27,-0.6159362433997769,-0.49904276286122884,-1.218476266658669
2228 Pansy St NW,30314,33.75755,-84.46059,4,69900,939,4681,-0.614665912970299,0.5618500330019459,0.30203504000499903
390 W Lake Ave NW #A2,30318,33.76602,-84.44113,3,65000,403,11424,-0.6208905320747405,-0.6824356094108804,2.5050448682888655
4072 Moheb St SW,30331,33.70403,-84.528534,0,65000,49,6204,-0.6208905320747405,-1.504221276228307,0.7996153408319794
125 Laurel Ave SW,30314,33.751793,-84.440445,2,62000,939,4681,-0.6247015233631742,0.5618500330019459,0.30203504000499903
3289 Benjamin E Mays Dr SW,30311,33.73689,-84.49555,0,60000,171,5201,-0.6272421842221299,-1.2210070068731487,0.4719245714757999
200 Beracah Walk SW,30331,33.728718,-84.51798,0,65000,49,6204,-0.6208905320747405,-1.504221276228307,0.7996153408319794
320 Beracah Trl SW,30331,33.72777,-84.51772,0,65000,49,6204,-0.6208905320747405,-1.504221276228307,0.7996153408319794
Dodson Dr,30344,33.6752,-84.4553,0,62500,482,27,-0.6240663581484353,-0.49904276286122884,-1.218476266658669
Cairo St NW,30314,33.757,-84.4262,0,65000,939,4681,-0.6208905320747405,0.5618500330019459,0.30203504000499903
1767 Whitehall Forest Ct SE,30316,33.684193,-84.313156,2,68000,365,2212,-0.617079540786307,-0.7706498900297003,-0.5046135238438615
2072 Morehouse Dr NW,30314,33.760883,-84.4551,2,66999,939,4681,-0.6183511415462143,0.5618500330019459,0.30203504000499903
Cairo St,30314,33.757,-84.4262,0,65000,939,4681,-0.6208905320747405,0.5618500330019459,0.30203504000499903
155 Dollar Mill Rd SW,30331,33.749958,-84.52906,0,65000,49,6204,-0.6208905320747405,-1.504221276228307,0.7996153408319794
3411 Almand Rd SE,30316,33.684406,-84.344826,3,60000,365,2212,-0.6272421842221299,-0.7706498900297003,-0.5046135238438615
Cheshire Bridge Rd NE,30324,33.819874,-84.351845,0,75000,1057,4043,-0.6081872277799619,0.8357785886077548,0.09359365331582405
81 Linkwood Rd NW,30311,33.757523,-84.48243,3,79900,171,5201,-0.6019626086755204,-1.2210070068731487,0.4719245714757999
1330 Jonesboro Rd SE,30315,33.718334,-84.38449,3,75000,361,6783,-0.6081872277799619,-0.7799356037790497,0.9887807999119673
2317 Jackson Dr,30344,33.66963,-84.46457,3,74900,482,27,-0.6083142608229097,-0.49904276286122884,-1.218476266658669
1212 Utoy Springs Rd SW,30331,33.721127,-84.50671,2,79500,49,6204,-0.6024707408473116,-1.504221276228307,0.7996153408319794
1212 Utoy Springs Rd SW #43,30331,33.72112,-84.5067,2,79500,49,6204,-0.6024707408473116,-1.504221276228307,0.7996153408319794
2702 Santa Barbara Dr NW #207,30318,33.766186,-84.4758,3,79000,403,11424,-0.6031059060620505,-0.6824356094108804,2.5050448682888655
355 Argus Cir NW,30331,33.76467,-84.50373,3,75000,49,6204,-0.6081872277799619,-1.504221276228307,0.7996153408319794
971 Fleetwood Cir SW,30311,33.737804,-84.459656,0,79990,171,5201,-0.6018482789368673,-1.2210070068731487,0.4719245714757999
2702 Santa Barbara Dr NW,30318,33.766186,-84.4758,3,79000,403,11424,-0.6031059060620505,-0.6824356094108804,2.5050448682888655
949 Bruce Cir SE,30316,33.715332,-84.35754,0,79000,365,2212,-0.6031059060620505,-0.7706498900297003,-0.5046135238438615
1756 W Forrest Ave,30344,33.684807,-84.446175,2,79900,482,27,-0.6019626086755204,-0.49904276286122884,-1.218476266658669
1739 Lisbon Dr SW,30310,33.707214,-84.41237,2,78999,630,6915,-0.6031071763924799,-0.15547135413529914,1.0319066040545553
336 Chattahoochee Dr SW,30331,33.69544,-84.59914,2,75000,49,6204,-0.6081872277799619,-1.504221276228307,0.7996153408319794
719 Alta Pl NW,30318,33.77464,-84.4553,2,79900,403,11424,-0.6019626086755204,-0.6824356094108804,2.5050448682888655
3314 Villa Cir SE,30354,33.658726,-84.37714,2,78000,449,1621,-0.6043762364915283,-0.5756499012933618,-0.6976995105731756
667 Steve Dr SW,30315,33.676598,-84.41055,3,73000,361,6783,-0.6107278886389177,-0.7799356037790497,0.9887807999119673
Parsons St #105,30314,33.757,-84.4262,0,76000,939,4681,-0.606916897350484,0.5618500330019459,0.30203504000499903
1240 Shanter Trl SW,30311,33.7218,-84.499115,5,79000,171,5201,-0.6031059060620505,-1.2210070068731487,0.4719245714757999
4166 Cascade Rd SW #2,30331,33.729473,-84.52331,0,75000,49,6204,-0.6081872277799619,-1.504221276228307,0.7996153408319794
546 Woodrow Ave,30354,33.667477,-84.406456,2,75000,449,1621,-0.6081872277799619,-0.5756499012933618,-0.6976995105731756
Parsons St,30314,33.757,-84.4262,0,76000,939,4681,-0.606916897350484,0.5618500330019459,0.30203504000499903
1861 Sandringham Dr SW,30311,33.704826,-84.47369,3,76500,171,5201,-0.6062817321357451,-1.2210070068731487,0.4719245714757999
1004 McDaniel St SW,30310,33.727528,-84.401375,2,75000,630,6915,-0.6081872277799619,-0.15547135413529914,1.0319066040545553
1003 Palmetto Ave SW,30314,33.751995,-84.42069,0,75000,939,4681,-0.6081872277799619,0.5618500330019459,0.30203504000499903
334 Betsy Ave SW,30310,33.74658,-84.457634,2,73000,630,6915,-0.6107278886389177,-0.15547135413529914,1.0319066040545553
2314 Carver Dr NW,30314,33.759655,-84.46332,3,79000,939,4681,-0.6031059060620505,0.5618500330019459,0.30203504000499903
2160 Lang Dr SW,30315,33.69542,-84.39197,3,76000,361,6783,-0.606916897350484,-0.7799356037790497,0.9887807999119673
2433 Wyncreek Dr SW,30331,33.68882,-84.56487,0,75000,49,6204,-0.6081872277799619,-1.504221276228307,0.7996153408319794
2777 Browntown Rd NW,30318,33.801697,-84.47906,3,79000,403,11424,-0.6031059060620505,-0.6824356094108804,2.5050448682888655
1068 Westmoor Dr NW,30314,33.759327,-84.42289,2,75000,939,4681,-0.6081872277799619,0.5618500330019459,0.30203504000499903
927 Coleman St SW,30310,33.729626,-84.40423,3,75000,630,6915,-0.6081872277799619,-0.15547135413529914,1.0319066040545553
903 Coleman St SW,30310,33.730247,-84.40418,0,75000,630,6915,-0.6081872277799619,-0.15547135413529914,1.0319066040545553
1645 Oak Knoll Cir SE,30315,33.709896,-84.377846,3,75000,361,6783,-0.6081872277799619,-0.7799356037790497,0.9887807999119673
3232 Kingston Rd NW,30318,33.77955,-84.49337,3,70000,403,11424,-0.6145388799273512,-0.6824356094108804,2.5050448682888655
3570 Forrest Park Rd SE,30354,33.656284,-84.3551,3,75000,449,1621,-0.6081872277799619,-0.5756499012933618,-0.6976995105731756
4051 Blanton Ave SW,30331,33.69105,-84.52112,2,79900,49,6204,-0.6019626086755204,-1.504221276228307,0.7996153408319794
194 Linkwood Rd NW #UN,30318,33.760464,-84.48282,3,70000,403,11424,-0.6145388799273512,-0.6824356094108804,2.5050448682888655
166 Stratford Dr NW,30311,33.7601,-84.4888,3,78000,171,5201,-0.6043762364915283,-1.2210070068731487,0.4719245714757999
390 W Lake Ave NW #B9,30318,33.76602,-84.44113,3,72000,403,11424,-0.6119982190683955,-0.6824356094108804,2.5050448682888655
2438 Semmes St,30344,33.68862,-84.44742,2,74900,482,27,-0.6083142608229097,-0.49904276286122884,-1.218476266658669
947 Reed Ave,30344,33.68054,-84.42014,2,77500,482,27,-0.6050114017062672,-0.49904276286122884,-1.218476266658669
2808 3rd Ave SW,30315,33.678234,-84.40193,3,74999,361,6783,-0.6081884981103914,-0.7799356037790497,0.9887807999119673
Enon,30331,33.7103,-84.5341,0,75000,49,6204,-0.6081872277799619,-1.504221276228307,0.7996153408319794
330 Mount Zion Rd,30354,33.672733,-84.40524,2,79999,449,1621,-0.601836845963002,-0.5756499012933618,-0.6976995105731756
390 W Lake Ave NW #B8,30318,33.76602,-84.44113,3,75000,403,11424,-0.6081872277799619,-0.6824356094108804,2.5050448682888655
1829 Whitehall Forest Ct SE,30316,33.684322,-84.31491,3,70000,365,2212,-0.6145388799273512,-0.7706498900297003,-0.5046135238438615
Ford St #9,30318,33.7904,-84.44,0,75000,403,11424,-0.6081872277799619,-0.6824356094108804,2.5050448682888655
15 Gould St SE,30315,33.706425,-84.377846,2,72900,361,6783,-0.6108549216818654,-0.7799356037790497,0.9887807999119673
782 Lowndes Ave SW #38,30310,33.733734,-84.41136,0,79999,630,6915,-0.601836845963002,-0.15547135413529914,1.0319066040545553
865 Sandy Creek Dr NW,30331,33.779167,-84.502304,3,72000,49,6204,-0.6119982190683955,-1.504221276228307,0.7996153408319794
1559 Ferno Dr NW,30318,33.797573,-84.477875,3,74900,403,11424,-0.6083142608229097,-0.6824356094108804,2.5050448682888655
3160 Mount Gilead Rd SW,30311,33.6963,-84.4936,3,75000,171,5201,-0.6081872277799619,-1.2210070068731487,0.4719245714757999
Constitution Rd #28,30315,33.7066,-84.3852,0,75000,361,6783,-0.6081872277799619,-0.7799356037790497,0.9887807999119673
390 W Lake Ave NW #C6,30318,33.76602,-84.44113,3,72000,403,11424,-0.6119982190683955,-0.6824356094108804,2.5050448682888655
4090 Cornell Blvd SW,30331,33.759686,-84.52155,3,75000,49,6204,-0.6081872277799619,-1.504221276228307,0.7996153408319794
2115 Rachael St SE,30315,33.696495,-84.36148,3,75000,361,6783,-0.6081872277799619,-0.7799356037790497,0.9887807999119673
1903 Whitehall Forest Ct SE,30316,33.684704,-84.31522,3,79000,365,2212,-0.6031059060620505,-0.7706498900297003,-0.5046135238438615
194 Linkwood Rd NW,30318,33.760464,-84.48282,3,70000,403,11424,-0.6145388799273512,-0.6824356094108804,2.5050448682888655
Constitution Rd,30315,33.7067,-84.3851,0,75000,361,6783,-0.6081872277799619,-0.7799356037790497,0.9887807999119673
4728 Campbellton Rd SW,30331,33.695858,-84.543465,3,85000,49,6204,-0.5954839234851833,-1.504221276228307,0.7996153408319794
221 Dodd Ave SW,30315,33.733543,-84.39525,2,84478,361,6783,-0.5961470359693707,-0.7799356037790497,0.9887807999119673
3798 Bakers Ferry Rd SW,30331,33.759716,-84.51386,3,88000,49,6204,-0.5916729321967497,-1.504221276228307,0.7996153408319794
2187 Tiger Flowers Dr NW,30314,33.761276,-84.45914,3,88000,939,4681,-0.5916729321967497,0.5618500330019459,0.30203504000499903
2435 2nd St NW,30318,33.80297,-84.46793,3,89000,403,11424,-0.5904026017672718,-0.6824356094108804,2.5050448682888655
50 Macon Pl SE,30354,33.67559,-84.38717,3,88000,449,1621,-0.5916729321967497,-0.5756499012933618,-0.6976995105731756
1348 Eason St NW,30314,33.757015,-84.43191,3,84900,939,4681,-0.595610956528131,0.5618500330019459,0.30203504000499903
803 Cooper St SW,30315,33.732906,-84.397446,3,85000,361,6783,-0.5954839234851833,-0.7799356037790497,0.9887807999119673
2839 Waters Rd SW,30354,33.677567,-84.39321,3,84900,449,1621,-0.595610956528131,-0.5756499012933618,-0.6976995105731756
578 Church St NW,30318,33.77091,-84.467224,2,80000,403,11424,-0.6018355756325726,-0.6824356094108804,2.5050448682888655
314 Brooks Ave SW,30310,33.747135,-84.458565,3,85000,630,6915,-0.5954839234851833,-0.15547135413529914,1.0319066040545553
1695 Richmond Ave SE,30315,33.70797,-84.37813,2,87000,361,6783,-0.5929432626262275,-0.7799356037790497,0.9887807999119673
996 Mayson Turner Rd NW,30314,33.760197,-84.4193,2,85000,939,4681,-0.5954839234851833,0.5618500330019459,0.30203504000499903
629 Griffin St NW,30318,33.771862,-84.41118,4,89900,403,11424,-0.5892593043807417,-0.6824356094108804,2.5050448682888655
2187 Jonesboro Rd SE,30315,33.6941,-84.36802,2,85000,361,6783,-0.5954839234851833,-0.7799356037790497,0.9887807999119673
2014 Venetian Dr SW #3,30311,33.714443,-84.45454,0,80000,171,5201,-0.6018355756325726,-1.2210070068731487,0.4719245714757999
2014 Venetian Dr SW,30311,33.714443,-84.45454,2,80000,171,5201,-0.6018355756325726,-1.2210070068731487,0.4719245714757999
2940 Linkwood Pl NW,30318,33.761513,-84.48305,3,87000,403,11424,-0.5929432626262275,-0.6824356094108804,2.5050448682888655
995 Dimmock St SW,30310,33.72771,-84.42012,0,89900,630,6915,-0.5892593043807417,-0.15547135413529914,1.0319066040545553
360 New Jersey Ave NW,30314,33.764988,-84.456314,6,89998,939,4681,-0.5891348119986529,0.5618500330019459,0.30203504000499903
2317 Sargent Pl SE,30315,33.691013,-84.37694,3,82100,361,6783,-0.599167881730669,-0.7799356037790497,0.9887807999119673
1885 Conrad Ave SE,30315,33.702717,-84.38196,4,85000,361,6783,-0.5954839234851833,-0.7799356037790497,0.9887807999119673
1661 Audrey Pl NW,30318,33.800438,-84.476,2,84900,403,11424,-0.595610956528131,-0.6824356094108804,2.5050448682888655
969 Ashby Cir NW #70,30314,33.76212,-84.41895,0,85000,939,4681,-0.5954839234851833,0.5618500330019459,0.30203504000499903
4146 Cascade Rd SW #2,30331,33.731102,-84.52569,0,89000,49,6204,-0.5904026017672718,-1.504221276228307,0.7996153408319794
969 Ashby Cir NW,30314,33.76212,-84.41895,3,85000,939,4681,-0.5954839234851833,0.5618500330019459,0.30203504000499903
3597 Fairlane Dr NW,30331,33.766884,-84.50547,3,89700,49,6204,-0.5895133704666373,-1.504221276228307,0.7996153408319794
3609 Ginnis Rd SW #A,30331,33.73197,-84.510315,3,89900,49,6204,-0.5892593043807417,-1.504221276228307,0.7996153408319794
1350 Elizabeth Ave SW,30310,33.7176,-84.435165,3,89000,630,6915,-0.5904026017672718,-0.15547135413529914,1.0319066040545553
1127 Elysian Park SW,30331,33.720642,-84.53276,0,80000,49,6204,-0.6018355756325726,-1.504221276228307,0.7996153408319794
1114 Elysian Park SW,30331,33.721962,-84.53186,0,80000,49,6204,-0.6018355756325726,-1.504221276228307,0.7996153408319794
1123 Elysian Park SW,30331,33.72097,-84.532745,0,80000,49,6204,-0.6018355756325726,-1.504221276228307,0.7996153408319794
1116 Elysian Park SW,30331,33.72164,-84.53187,0,80000,49,6204,-0.6018355756325726,-1.504221276228307,0.7996153408319794
2561 Loghaven Dr NW,30318,33.760834,-84.4718,2,84900,403,11424,-0.595610956528131,-0.6824356094108804,2.5050448682888655
1016 Cedar Ave,30344,33.67813,-84.42246,3,89000,482,27,-0.5904026017672718,-0.49904276286122884,-1.218476266658669
380 Crumley St SW,30312,33.7393,-84.400475,3,85000,1402,4119,-0.5954839234851833,1.6366713994891449,0.1184236617615565
1452 Gault St SE,30315,33.71466,-84.37219,0,80000,361,6783,-0.6018355756325726,-0.7799356037790497,0.9887807999119673
2166 Wingate St SW,30310,33.7484,-84.458916,3,89000,630,6915,-0.5904026017672718,-0.15547135413529914,1.0319066040545553
1935 Childress Dr SW,30311,33.702618,-84.48774,2,85000,171,5201,-0.5954839234851833,-1.2210070068731487,0.4719245714757999
Brownlee Rd,30311,33.7238,-84.4745,0,85000,171,5201,-0.5954839234851833,-1.2210070068731487,0.4719245714757999
1435 Hawkins St NW,30314,33.762447,-84.43485,2,85000,939,4681,-0.5954839234851833,0.5618500330019459,0.30203504000499903
973 Oakland Dr SW,30310,33.727043,-84.43518,0,89000,630,6915,-0.5904026017672718,-0.15547135413529914,1.0319066040545553
1898 Grant Rd SW,30331,33.702972,-84.51898,3,87000,49,6204,-0.5929432626262275,-1.504221276228307,0.7996153408319794
2869 Allen Ln SE,30354,33.676186,-84.37568,3,85000,449,1621,-0.5954839234851833,-0.5756499012933618,-0.6976995105731756
527 Hubbard Walk SW,30331,33.71401,-84.549255,0,89900,49,6204,-0.5892593043807417,-1.504221276228307,0.7996153408319794
390 W Lake Ave NW #A7,30318,33.76602,-84.44113,3,80000,403,11424,-0.6018355756325726,-0.6824356094108804,2.5050448682888655
535 Hamilton E Holmes Dr NW,30318,33.769913,-84.472206,2,80000,403,11424,-0.6018355756325726,-0.6824356094108804,2.5050448682888655
3609 Ginnis Rd SW #1,30331,33.731968,-84.510315,3,89900,49,6204,-0.5892593043807417,-1.504221276228307,0.7996153408319794
2499 Baxter Rd SW,30315,33.68649,-84.41355,3,85000,361,6783,-0.5954839234851833,-0.7799356037790497,0.9887807999119673
2344 Niskey Rd SW,30331,33.7103,-84.5341,2,84000,49,6204,-0.5967542539146612,-1.504221276228307,0.7996153408319794
2628 Barge Rd SW,30331,33.684143,-84.50597,2,88000,49,6204,-0.5916729321967497,-1.504221276228307,0.7996153408319794
1987 Ruth St NW,30318,33.78547,-84.45265,3,89900,403,11424,-0.5892593043807417,-0.6824356094108804,2.5050448682888655
1034 Key Rd SE,30316,33.695896,-84.348236,0,80000,365,2212,-0.6018355756325726,-0.7706498900297003,-0.5046135238438615
330 Taft St SW,30315,33.70989,-84.39965,4,89000,361,6783,-0.5904026017672718,-0.7799356037790497,0.9887807999119673
1151 Arlington Ave SW,30310,33.725243,-84.42551,3,80000,630,6915,-0.6018355756325726,-0.15547135413529914,1.0319066040545553
632 Gary Rd NW,30318,33.772243,-84.4615,1,89000,403,11424,-0.5904026017672718,-0.6824356094108804,2.5050448682888655
632 Gary Rd NW #177,30318,33.772243,-84.4615,0,89000,403,11424,-0.5904026017672718,-0.6824356094108804,2.5050448682888655
3615 Ginnis Ct SW #5,30331,33.731968,-84.5107,2,84900,49,6204,-0.595610956528131,-1.504221276228307,0.7996153408319794
3633 Ginnis Rd SW #7,30331,33.731575,-84.51145,2,84000,49,6204,-0.5967542539146612,-1.504221276228307,0.7996153408319794
3049 Delmar Ln NW,30311,33.756126,-84.48665,0,89000,171,5201,-0.5904026017672718,-1.2210070068731487,0.4719245714757999
1810 Alma St NW #N,30318,33.802574,-84.44599,0,85000,403,11424,-0.5954839234851833,-0.6824356094108804,2.5050448682888655
Cascade Palmetto Hwy #2,30331,33.7101,-84.5341,0,84000,49,6204,-0.5967542539146612,-1.504221276228307,0.7996153408319794
3049 Delmar Ln NW #3049,30311,33.756126,-84.48665,0,89000,171,5201,-0.5904026017672718,-1.2210070068731487,0.4719245714757999
3178 Empire Blvd SW,30354,33.668213,-84.392746,3,85000,449,1621,-0.5954839234851833,-0.5756499012933618,-0.6976995105731756
1810 Alma St NW,30318,33.802574,-84.44599,0,85000,403,11424,-0.5954839234851833,-0.6824356094108804,2.5050448682888655
1392 Washington Rd,30344,33.675537,-84.43446,4,94900,482,27,-0.5829076522333524,-0.49904276286122884,-1.218476266658669
875 Beryl St SW,30310,33.73115,-84.40729,0,95000,630,6915,-0.5827806191904046,-0.15547135413529914,1.0319066040545553
1100 W Ave SW,30315,33.724865,-84.39546,0,99900,361,6783,-0.5765560000859631,-0.7799356037790497,0.9887807999119673
1255 Campbellton Rd SW,30310,33.717083,-84.42929,3,94500,630,6915,-0.5834157844051435,-0.15547135413529914,1.0319066040545553
106 Adair Ave SE,30315,33.706528,-84.38471,4,95000,361,6783,-0.5827806191904046,-0.7799356037790497,0.9887807999119673
3944 Fennel Cir SW,30331,33.75251,-84.517,3,92707,49,6204,-0.5856934868651974,-1.504221276228307,0.7996153408319794
112 Bisbee Ave SE,30315,33.716896,-84.38464,4,99000,361,6783,-0.5776992974724932,-0.7799356037790497,0.9887807999119673
1615 Ezra Church Dr NW,30314,33.75971,-84.43979,2,95000,939,4681,-0.5827806191904046,0.5618500330019459,0.30203504000499903
2794 7th St SW,30315,33.67871,-84.40292,3,90000,361,6783,-0.589132271337794,-0.7799356037790497,0.9887807999119673
706 Alta Pl NW,30318,33.774315,-84.45617,3,90000,403,11424,-0.589132271337794,-0.6824356094108804,2.5050448682888655
1181 Arlington Ave SW,30310,33.725643,-84.426605,3,90000,630,6915,-0.589132271337794,-0.15547135413529914,1.0319066040545553
2695 Oldknow Dr NW,30318,33.772034,-84.47583,2,90000,403,11424,-0.589132271337794,-0.6824356094108804,2.5050448682888655
3222 Jamaica Rd NW,30318,33.778316,-84.49298,3,99500,403,11424,-0.5770641322577542,-0.6824356094108804,2.5050448682888655
1360 Audubon Ct SW,30311,33.722294,-84.47017,0,90000,171,5201,-0.589132271337794,-1.2210070068731487,0.4719245714757999
1315 Lorenzo Dr SW,30310,33.719112,-84.43306,2,98000,630,6915,-0.578969627901971,-0.15547135413529914,1.0319066040545553
574 Foundry St NW,30314,33.75912,-84.40625,0,90000,939,4681,-0.589132271337794,0.5618500330019459,0.30203504000499903
2642 Santa Monica Dr NW,30318,33.76592,-84.47439,3,99900,403,11424,-0.5765560000859631,-0.6824356094108804,2.5050448682888655
423 W Lake Ave NW,30318,33.767017,-84.44055,3,90000,403,11424,-0.589132271337794,-0.6824356094108804,2.5050448682888655
1421 Nash Rd NW,30331,33.793842,-84.48934,3,99900,49,6204,-0.5765560000859631,-1.504221276228307,0.7996153408319794
1103 Hillcrest Dr SE,30316,33.698345,-84.34536,3,98500,365,2212,-0.5783344626872321,-0.7706498900297003,-0.5046135238438615
311 Ard Pl NW,30331,33.76382,-84.50302,3,99000,49,6204,-0.5776992974724932,-1.504221276228307,0.7996153408319794
